UnivSize,MA_h,Threshold,Hold_h,TopN,Sharpe,Sortino,Ann_Ret,MaxDD,Total_Ret,Win_Rate,Trades
60,104,-0.2,8,5,-1.2153124792544556,-1.6694815308278437,-0.7244217518708631,-0.9999816270737648,-0.9999292184594655,0.4778845239227623,10513
80,156,-0.8,4,10,-1.2277003043282453,-1.6958173749542111,-0.5209186534246583,-0.9966897389792789,-0.9957290712325062,0.47779620416436336,5427
60,52,-0.8,8,5,-1.2294741069290496,-1.5767600962954296,-0.5892552406679842,-0.9992043873586672,-0.9986354658111783,0.48610323312535453,3526
80,104,-0.2,8,3,-1.233190734335741,-1.7408417977342352,-0.7156933810210362,-0.9999667582646627,-0.9999108087980301,0.4852563534933144,11293
40,52,-0.6,8,3,-1.2334828451221302,-1.6686254170091037,-0.7024470259471003,-0.9999565195796946,-0.9998749876040987,0.47463711565475264,6407
60,156,-0.2,8,3,-1.2337736284849055,-1.7341735203222717,-0.7346680869369252,-0.9999837230792782,-0.9999465536951045,0.48326028163760143,10723
60,208,-0.6,8,10,-1.234565804962873,-1.7583110121657313,-0.6997273326812858,-0.9999564135996485,-0.9998662635034232,0.4758269720101781,7074
80,208,-0.2,8,3,-1.2347569785665693,-1.765488457711162,-0.7051044571907301,-0.9999687565551347,-0.9998830319901405,0.4821284600913733,11163
80,52,-0.8,8,10,-1.2368049018588354,-1.6552480145119357,-0.6107620327921799,-0.9995959673061129,-0.9990841707476027,0.4754453538757824,4154
80,156,-0.2,8,3,-1.2396138939741375,-1.7594480223843123,-0.7185505580659985,-0.9999781979226569,-0.999917244001509,0.48543516873889875,11260
60,208,-0.4,8,10,-1.2408926744760322,-1.7109834903157763,-0.7243802329076706,-0.9999848735625165,-0.9999291393570293,0.4816633922724296,9162
80,208,-0.8,4,3,-1.2464131113133292,-1.7135125544088783,-0.5360892595160425,-0.9981270916710382,-0.9966355698877851,0.4744642857142857,5600
60,208,-0.6,8,5,-1.2503406484861288,-1.7834374779974016,-0.7077129264842992,-0.9999665898709197,-0.9998904886687289,0.4751358127872963,7179
60,156,-0.4,8,10,-1.2520810212215403,-1.7367334628345295,-0.7153996560847347,-0.9999777227991742,-0.9999101233515633,0.48036319877475114,9141
40,104,-0.4,8,5,-1.2556613705002706,-1.7741434140832528,-0.7406598483290285,-0.9999820488858634,-0.9999548797152853,0.470976581963129,8028
60,156,-0.4,8,5,-1.2566722735932052,-1.7563296835673812,-0.7198240662226347,-0.9999770973272559,-0.9999199802961092,0.4802702123096719,9326
60,156,-0.2,8,5,-1.2587541811600562,-1.718563766332189,-0.7319577631681379,-0.9999840563350493,-0.999942370927149,0.4801961161315132,10402
80,104,-0.4,8,5,-1.2592267606266627,-1.8188658699745965,-0.6901522381512497,-0.9999451820973639,-0.9998312191708545,0.480078125,10240
80,52,-0.8,8,5,-1.2845771480325059,-1.7006374406629883,-0.6188614948924749,-0.9996034386147932,-0.9992163787386177,0.47586531669413706,4247
40,156,-0.4,8,3,-1.2921866749168498,-1.805367810957742,-0.7532482577727221,-0.9999921346803807,-0.9999687998561629,0.47479143997098294,8271
80,104,-0.6,8,5,-1.2933308456645844,-1.8072146757649667,-0.7258316021563369,-0.9999705990693022,-0.9999318595808695,0.47632850241545893,8280
20,104,-0.8,4,3,-1.3068711968623254,-1.632766225866874,-0.44695928052404155,-0.9888127655530029,-0.9876184362391008,0.4669694467382329,2422
80,104,-0.6,8,3,-1.3127547633000385,-1.86626901482727,-0.7184332459601954,-0.9999732471954532,-0.9999169879183927,0.4785697647332868,8586
20,104,-0.8,4,5,-1.313187551947903,-1.6343647914271497,-0.44681607914850285,-0.9886145431681412,-0.9875946467739205,0.46462955211385515,2389
20,104,-0.8,4,10,-1.335520439608168,-1.6619265930000546,-0.4503932398285385,-0.9891492098136866,-0.988177208255128,0.4636095919225915,2377
60,52,-0.8,8,3,-1.3439498807474644,-1.7149436740268915,-0.621214352212389,-0.9996077346477009,-0.9992515420773527,0.4823529411764706,3655
60,52,-0.6,8,3,-1.3533965483298434,-1.84745879027026,-0.7297875755572556,-0.9999877283693115,-0.9999388204316708,0.47567156614292955,7892
40,104,-0.8,4,10,-1.3616115825779733,-1.803982225079506,-0.5380646186763166,-0.9974949440709483,-0.9967403445014666,0.4622563821026626,3643
80,52,-0.8,8,3,-1.3665949656861083,-1.7973809764852642,-0.6428192292243381,-0.9996997131430915,-0.9995157524063539,0.47481851179673323,4408
80,52,-0.4,8,3,-1.3828848153674245,-1.9612532873068407,-0.7451754735805491,-0.9999881783643957,-0.9999603892457064,0.47521673577082546,10612
60,208,-0.6,8,3,-1.3947566826202045,-1.9745797453078742,-0.7436894484804859,-0.9999871992475567,-0.9999586442750895,0.4749665327978581,7470
80,52,-0.6,8,5,-1.398235997741693,-1.9622328369383022,-0.7180504201727951,-0.9999743353562671,-0.9999161474647558,0.4730461393596987,8496
60,104,-0.8,4,10,-1.406686945103509,-1.8421069122397953,-0.5471795465217194,-0.9986036533298533,-0.9971880911289067,0.4619857850527676,4643
80,208,-0.6,8,10,-1.4312504288103172,-2.002520575276299,-0.7261962656509907,-0.9999770121055584,-0.9999325286732738,0.47970941883767537,7984
80,208,-0.6,8,3,-1.4461590620116196,-2.008025086618659,-0.75100573054521,-0.9999882757017676,-0.9999666352775715,0.47650688182249645,8428
80,52,-0.6,8,3,-1.4494413209293933,-2.0109341100247518,-0.7442175698495624,-0.9999747537099637,-0.9999592718891799,0.4777264012631104,8867
80,156,-0.8,4,3,-1.459242740723504,-1.908316548355039,-0.5882241465596849,-0.9989541260936063,-0.9986098642027894,0.47966907234641787,5681
80,208,-0.6,8,5,-1.4861658203937915,-2.059287940799584,-0.7391203971082154,-0.9999859893898047,-0.9999528557459264,0.48164014687882495,8170
80,104,-0.8,4,10,-1.4914716103036323,-2.0233401780905464,-0.576827486482665,-0.9987625355137312,-0.9982979862691272,0.4662149789415858,5461
80,52,-0.8,4,5,-1.4951011445580262,-2.4081015486681805,-0.6690109854040123,-0.9997967585778365,-0.9997246723069236,0.46400439640959884,5459
60,104,-0.8,4,5,-1.4955773740641265,-1.943374884015047,-0.5701838421933836,-0.9990217214587018,-0.9980896120500301,0.46470462785242056,4689
40,104,-0.8,4,5,-1.497314191363972,-1.9412867849244382,-0.5589907066471083,-0.9982223097075801,-0.9976884673935374,0.4616225075116088,3661
20,52,-0.8,4,3,-1.5071080643482009,-1.9350616447673619,-0.4773941402967108,-0.9927007407073136,-0.9918620332502758,0.4603434178250204,2446
60,104,-0.8,4,3,-1.5087472219918716,-1.9743449234237052,-0.5817232978785654,-0.9991185812675831,-0.9984386730355267,0.465699481865285,4825
80,52,-0.8,4,3,-1.5118143005573692,-2.415711642727839,-0.6805664034555716,-0.9998369642853863,-0.9997884426220273,0.46224906732989873,5629
80,104,-0.8,4,5,-1.5147729471100089,-2.0581514572594726,-0.5898320213328057,-0.9990211173989795,-0.9986496083133455,0.4677128427128427,5544
80,52,-0.8,4,10,-1.5232571840771272,-2.456910035947441,-0.6706163243852639,-0.999756475716466,-0.9997344202475414,0.4627450980392157,5355
80,52,-0.2,8,3,-1.5441224118979486,-2.131435313542099,-0.7705794010584387,-0.999994988649974,-0.9999818170313888,0.4780612695329743,11327
40,52,-0.8,4,3,-1.556049685340735,-1.9344062776449193,-0.5498970865629715,-0.9984322313135019,-0.9973108240506389,0.4724453060094157,3611
40,52,-0.8,4,5,-1.5696083809594576,-1.9283436836777097,-0.5510736888580566,-0.998296972383059,-0.9973625081023069,0.4742647058823529,3536
20,52,-0.8,4,10,-1.5811061045644377,-2.0091497925351107,-0.4873742219818965,-0.9936578080361127,-0.9929460646878577,0.45944816053511706,2392
20,52,-0.8,4,5,-1.5853335474130432,-2.0102263500566298,-0.48729974356965644,-0.9936509731678175,-0.9929384627863233,0.45984186433624635,2403
40,52,-0.8,4,10,-1.5895003796491811,-1.9434204477486643,-0.5499906952224622,-0.9982955105694011,-0.9973149677878386,0.4742562929061785,3496
40,104,-0.8,4,3,-1.6012783967308712,-2.078887968865086,-0.5880420433603132,-0.9989582842204726,-0.9986052997536844,0.4580886278697277,3746
80,104,-0.8,4,3,-1.6245834180499599,-2.1843686651932743,-0.6146129304069838,-0.9994079383835963,-0.9991492538188617,0.4710323033707865,5696
20,208,-0.2,4,5,-1.7378293359040096,-2.2908041826813337,-0.7013246594009921,-0.9999310023009399,-0.9998714489384277,0.46843048381996416,9487
40,104,-0.6,4,5,-1.7487261534344738,-2.4324647679585842,-0.6932068023143556,-0.9999184361682197,-0.9998431722423852,0.46475492673067204,7916
20,208,-0.2,4,10,-1.7600410672450824,-2.3140582045872606,-0.705737189661626,-0.999936863183351,-0.9998848799405937,0.4669706287774361,9431
20,208,-0.4,4,10,-1.7875701146003142,-2.4427684393419553,-0.6798340766271991,-0.9998535771834701,-0.9997848201457945,0.4630755864465682,8057
20,208,-0.4,4,5,-1.801573227972129,-2.4800496665848484,-0.6836937241703298,-0.9998699829163593,-0.9998033249181008,0.46212859230394543,8212
20,208,-0.6,4,5,-1.8075109287986995,-2.489837679269823,-0.6549168663867817,-0.9997428784647552,-0.9996249230453262,0.4655919570116138,5769
40,104,-0.6,4,3,-1.8409225343289035,-2.4768987345884104,-0.72103274693193,-0.9999614307167678,-0.999922504548803,0.465087890625,8192
40,104,-0.6,4,10,-1.8410970092372472,-2.498336384752228,-0.7070387511267454,-0.999942657554038,-0.9998886020036165,0.463371130080265,7849
20,104,-0.6,4,3,-1.8484192836303097,-2.382904242026912,-0.6741411639442061,-0.9998496174162941,-0.99975478215954,0.4629780309194467,6145
20,104,-0.6,4,5,-1.8717105394527929,-2.4161262711856057,-0.6737069075506464,-0.9998461830224908,-0.9997523489257565,0.45822869579775655,5973
20,208,-0.6,4,3,-1.8802366361503404,-2.5824822639347884,-0.6798615668058705,-0.9998491235610176,-0.9997849570897643,0.4660831509846827,5941
20,104,-0.4,4,10,-1.8952332220824548,-2.5726093916730375,-0.7116990152533804,-0.9999258707786582,-0.9999010888620595,0.4666012991788209,8159
20,104,-0.6,4,10,-1.8958005572606247,-2.452016117952328,-0.6777834998730626,-0.9998598727763262,-0.9997743899403333,0.45838237766941314,5947
20,208,-0.2,4,3,-1.9021891977938825,-2.662327884144124,-0.7142384679657618,-0.999953863116388,-0.9999073687434055,0.4654682104407881,9846
20,104,-0.4,4,5,-1.9065112768788466,-2.607107698053241,-0.7092390260104289,-0.9999210508630456,-0.9998946576149832,0.4664074839023205,8231
20,208,-0.6,4,10,-1.9444898248586415,-2.604128759177495,-0.670175225978383,-0.9998161252383565,-0.9997317720370137,0.466411416637661,5746
20,208,-0.4,4,3,-1.9683296775606964,-2.678428208812381,-0.7130050254782706,-0.9999378287327111,-0.9999043630261976,0.466278793635716,8422
60,52,-0.8,4,10,-1.9902327791705918,-2.4962485328767534,-0.6410053288504232,-0.9995755820216119,-0.9994972200084039,0.4682698730794923,4491
60,52,-0.8,4,5,-2.0081562654037284,-2.534216779502764,-0.6506077820607727,-0.9996941393239868,-0.9995887758302869,0.4684901531728665,4570
60,52,-0.8,4,3,-2.019524624402147,-2.499728118551663,-0.6615994568321175,-0.9997566343194759,-0.9996755447612471,0.4715860899067006,4716
20,156,-0.6,4,3,-2.0467495550988968,-2.7136898810768053,-0.6959140019578055,-0.9999116591088261,-0.9998531466643507,0.464109318406322,6074
20,156,-0.6,4,5,-2.058915946310807,-2.7487269458408017,-0.6892197731724232,-0.9998929835488217,-0.9998274167534676,0.4625677506775068,5904
40,52,-0.4,4,5,-2.0722596637219124,-2.8281195059617668,-0.7615298093567741,-0.99999001064418,-0.9999757766505043,0.46259724715739076,10026
20,156,-0.6,4,10,-2.081426587081741,-2.7607188042556423,-0.6914948785684261,-0.9998986573765186,-0.9998365668195875,0.46227381358825537,5858
40,208,-0.4,4,10,-2.088608085606243,-2.822781970951839,-0.7454844772714189,-0.9999816135883719,-0.9999607439818732,0.47422258592471356,9776
40,208,-0.4,4,5,-2.1010755273459765,-2.823635162327246,-0.7462712121455122,-0.9999809602550923,-0.9999616347736371,0.4752275025278059,9890
20,156,-0.4,4,3,-2.1070833759968792,-2.8139249445556502,-0.7557949137485774,-0.9999830466148862,-0.9999711096900663,0.46453984819734345,8432
60,104,-0.6,4,10,-2.11474306659445,-2.888038795915019,-0.733130861365777,-0.9999670989293311,-0.9999442148423553,0.4614279398762157,9048
40,208,-0.4,4,3,-2.1363507770940102,-2.9283918431015548,-0.7593706305434197,-0.9999883908951178,-0.9999741025536192,0.4705591291439881,10105
40,208,-0.2,4,10,-2.148873692792242,-3.0469814662182535,-0.7472845575142413,-0.9999817310054193,-0.9999627563422454,0.46725053573092334,10733
20,104,-0.4,4,3,-2.152278434917899,-2.8806171008897516,-0.7549575498429464,-0.9999796355452527,-0.9999703670997532,0.46359705504265514,8557
20,156,-0.2,4,3,-2.1572291185611094,-2.928820108889148,-0.7579993863746604,-0.9999838343293582,-0.9999729881884232,0.46164185277088504,9672
20,156,-0.2,4,5,-2.163346894756831,-2.9477782429776047,-0.7525343674163041,-0.9999804107216378,-0.9999681243672169,0.4647736976942784,9368
20,156,-0.4,4,10,-2.1655832076477646,-2.7853890447597407,-0.7493236691446433,-0.9999795619701513,-0.9999649275442466,0.46388581272302204,8127
20,156,-0.4,4,5,-2.1774968756870807,-2.788362597980935,-0.751862808398909,-0.9999811844798994,-0.9999674774207994,0.46158544033223403,8187
60,104,-0.6,4,5,-2.18423671131211,-2.9349984144001957,-0.7507056123273448,-0.9999798189357839,-0.9999663359628058,0.4679257570823836,9213
60,104,-0.6,4,3,-2.1934090426882897,-2.890807223569401,-0.7643149194454446,-0.9999874757779421,-0.9999777972176088,0.46534024764525345,9449
40,208,-0.6,4,3,-2.1955188818088347,-3.01182801901802,-0.7563542630850411,-0.9999796831350032,-0.9999715967140297,0.46787021840676685,7921
40,156,-0.6,4,5,-2.2020616029195788,-2.88045069416304,-0.7645147021331494,-0.9999825126958931,-0.9999779363765655,0.4675829875518672,7712
40,208,-0.6,4,10,-2.2200139667969467,-2.9864095184883754,-0.7624360860122718,-0.9999846025811746,-0.9999764509148871,0.46485497778939117,7654
40,156,-0.6,4,10,-2.2306249865656804,-2.913965918447821,-0.7576393937498315,-0.9999785255447571,-0.9999726888504636,0.46776729559748426,7632
80,156,-0.6,4,5,-2.247751027254719,-3.217211117961979,-0.7435719165905195,-0.9999754729027774,-0.9999585034688043,0.45426891097140537,9862
20,156,-0.2,4,10,-2.2520458878242993,-3.0289294092428642,-0.7667426140752389,-0.9999874390701866,-0.9999794378504279,0.4629968760099106,9283
20,52,-0.2,4,5,-2.2660492599244297,-2.955041846598717,-0.7675029838742822,-0.999983229435331,-0.9999799296398146,0.4587892049598833,9597
20,52,-0.4,4,3,-2.2677904848054173,-3.05692686658018,-0.7633926322720823,-0.9999859335861115,-0.9999771449068798,0.45892648774795797,8570
40,156,-0.6,4,3,-2.270524064354679,-2.994737106583498,-0.7779620782847848,-0.9999896267343575,-0.9999857325747881,0.4630023788656567,7987
20,104,-0.2,4,5,-2.2881118224687937,-3.1560713593485508,-0.7602444834279202,-0.9999812965174669,-0.9999747917623626,0.46187961985216475,9470
20,52,-0.2,4,10,-2.288790092642071,-2.9528111648425543,-0.769554793470855,-0.9999847544916323,-0.9999812062661925,0.45709133340405217,9427
40,52,-0.4,4,10,-2.290575103153583,-3.151073536236247,-0.7856110717085576,-0.9999950646481658,-0.9999889981070906,0.45847311172105315,9837
60,156,-0.6,4,10,-2.3001107027551755,-3.11707448882553,-0.7662889092364183,-0.9999851914842978,-0.9999791394667029,0.46334147967118416,9002
40,208,-0.6,4,5,-2.301531609154835,-3.089189126231736,-0.7710968602148717,-0.9999881896375732,-0.9999821189061795,0.4627096774193548,7750
20,104,-0.2,4,3,-2.302549229506158,-3.152336020245439,-0.7639200342383028,-0.9999820566973154,-0.9999775199245438,0.4635828768512883,9858
40,104,-0.2,4,10,-2.3041711477591456,-3.2384232622635123,-0.7693306339532784,-0.999985064533947,-0.999981070304648,0.4593913368185213,10712
20,52,-0.6,4,10,-2.3099472220830637,-2.9832411846119427,-0.7312525907209761,-0.9999458090465001,-0.9999412373310974,0.4598296308668782,5987
40,104,-0.4,4,10,-2.331565350713161,-3.130093396216532,-0.7764523932888103,-0.9999905356514405,-0.9999849974755014,0.4649379477348401,9911
80,156,-0.6,4,3,-2.3324550855428186,-3.146265963334902,-0.7757822628546891,-0.9999924541213661,-0.9999846608168175,0.4617448330683625,10064
40,208,-0.2,4,5,-2.333020047427593,-3.294960366195007,-0.7742078096720111,-0.9999907144055341,-0.999983844019428,0.4618359267102477,10861
20,52,-0.6,4,5,-2.3354706782258376,-3.013370301325195,-0.7346278032550563,-0.9999503645745577,-0.9999464935047008,0.4605568445475638,6034
40,104,-0.4,4,5,-2.3440939145575554,-3.251320446727894,-0.7859584510173387,-0.9999927819536055,-0.9999891295906304,0.469426245781219,10074
60,104,-0.2,4,3,-2.3676208100231078,-3.261478767828522,-0.7761236256207151,-0.9999921856650951,-0.9999848331175065,0.4674775707384403,11592
80,156,-0.6,4,10,-2.381273095915751,-3.2977734217887145,-0.7622179844512907,-0.9999850798913054,-0.9999762901505509,0.4568877027304455,9742
40,52,-0.4,4,3,-2.3856745584071772,-3.1903485169233314,-0.8128595913251397,-0.9999980585047127,-0.9999959841483893,0.46070275031809726,10217
20,52,-0.4,4,10,-2.3867981870803514,-3.1970708980798745,-0.7644609119569433,-0.9999854387693055,-0.999977898983368,0.4545231373511722,8147
40,52,-0.2,4,10,-2.3938160879884562,-3.3445517051190143,-0.7810318942593028,-0.9999924094430245,-0.999987131800377,0.4575594353640416,10768
60,208,-0.6,4,5,-2.40224754460612,-3.3572909660192254,-0.769129395796991,-0.9999881838287576,-0.9999809475217792,0.4639220894200974,9036
40,52,-0.2,4,5,-2.4037931040125837,-3.321849800146117,-0.7785975667407892,-0.9999944735741301,-0.999986032560489,0.45979438222874974,10894
40,52,-0.6,4,5,-2.4118381456040856,-3.155045763275036,-0.7844640782325798,-0.9999926132552261,-0.9999885541469612,0.4575566750629723,7940
60,156,-0.6,4,3,-2.41503643924274,-3.202274995574472,-0.7906127562925352,-0.9999949000086905,-0.9999907645710194,0.4653858538156059,9317
60,208,-0.4,4,3,-2.4220503807850706,-3.351244042791544,-0.7819460659368522,-0.9999933931617038,-0.9999875248190797,0.4613913676925879,10982
60,156,-0.6,4,5,-2.4295636102481466,-3.282256511797718,-0.7803118982358179,-0.9999907317032874,-0.9999868147646571,0.46360153256704983,9135
80,104,-0.6,4,5,-2.4403755876317526,-3.3124229154361564,-0.7686019220217634,-0.9999867391901532,-0.9999806224151985,0.4647064746752593,9931
40,156,-0.2,4,10,-2.442045484639638,-3.231106950534405,-0.7878668594744577,-0.999994507253739,-0.9999898279547014,0.4624218093548688,10711
20,104,-0.2,4,10,-2.449600158433963,-3.337204734395205,-0.7774868317091483,-0.9999891394351645,-0.9999855046044738,0.46030894657798754,9322
20,52,-0.6,4,3,-2.4524823793512613,-3.1713142115414947,-0.7545358464997853,-0.9999706521392265,-0.9999699869137958,0.4603506514396011,6217
60,104,-0.4,4,3,-2.457400873199863,-3.255747118241403,-0.7952966080813192,-0.9999960944140841,-0.9999921906983544,0.46335054815620186,11037
40,52,-0.2,4,3,-2.463154046297058,-3.3088111390728745,-0.8178107264343516,-0.9999985492227188,-0.999996708133811,0.4620533695160561,11055
40,104,-0.4,4,3,-2.4697997251763137,-3.30934304250658,-0.8092165470058863,-0.9999971133780735,-0.9999953670577266,0.4699853587115666,10245
80,104,-0.6,4,10,-2.471697805770885,-3.3314954404926183,-0.7683820761398716,-0.9999867435898584,-0.9999804855036154,0.4585291113381001,9790
80,104,-0.6,4,3,-2.4760785927493596,-3.332114621693195,-0.7979578106655393,-0.9999957315509498,-0.9999929127448486,0.4606741573033708,10146
80,208,-0.4,4,3,-2.4807450951429453,-3.448711869759036,-0.7849139265110285,-0.9999935204213227,-0.9999887300799518,0.4651817941720222,11359
20,52,-0.2,4,3,-2.4851883233970824,-3.2996155828481863,-0.7912988346880485,-0.9999931627208238,-0.9999909865840143,0.45915180819985896,9927
40,52,-0.6,4,10,-2.485838230750271,-3.2008281616679644,-0.7775055007927556,-0.9999903805062195,-0.9999855136189175,0.45993836671802774,7788
60,208,-0.6,4,3,-2.4874263465096327,-3.378380254465574,-0.7880268616791446,-0.9999936331102793,-0.9999898847005112,0.46838179656253376,9251
60,208,-0.4,4,5,-2.4883222732192305,-3.4890450426413584,-0.7668723450502639,-0.9999917708309665,-0.9999795224875089,0.46624297688127475,10857
40,156,-0.4,4,5,-2.514966585346051,-3.3763609236617165,-0.8020242360283258,-0.9999956749119537,-0.9999939044726874,0.459632375342744,9847
80,208,-0.4,4,10,-2.520361638732182,-3.7184940225142604,-0.7439543268796996,-0.9999777774274806,-0.9999589600917732,0.4616693533942325,11166
40,208,-0.2,4,3,-2.520565622797856,-3.455294550116039,-0.8113249310774586,-0.9999977720046312,-0.9999957334675572,0.4672034741699086,11053
20,52,-0.4,4,5,-2.521662885668902,-3.3538989413269995,-0.7828805794848686,-0.9999920932346725,-0.9999879158067039,0.45554748062015504,8256
80,156,-0.2,4,3,-2.523713001306817,-3.513695051706705,-0.7909968031154352,-0.9999953019026171,-0.9999908894231059,0.4671371482016835,11761
80,104,-0.4,4,3,-2.535775786147684,-3.428591754731565,-0.7898216023973791,-0.9999950569442818,-0.9999905026967452,0.46463489826477583,11353
40,156,-0.4,4,10,-2.5363598717628415,-3.374674351832342,-0.8092776070987155,-0.9999968425503571,-0.9999953780398506,0.45879823932848807,9769
80,104,-0.2,4,3,-2.541970270925815,-3.414978190850581,-0.7862989237462892,-0.9999935573734274,-0.9999892571386675,0.46686567164179105,11725
80,208,-0.4,4,5,-2.5425842291362244,-3.672044110348572,-0.761470981482544,-0.9999869466664754,-0.9999757323115657,0.4594978262798332,11271
40,156,-0.2,4,3,-2.5525966286619783,-3.3956453849239243,-0.8210115024484539,-0.9999984241547948,-0.9999971135051154,0.4634477760666727,11039
80,208,-0.6,4,3,-2.5749065578081343,-3.413455826136023,-0.7955426829630425,-0.9999948828462608,-0.9999922600311943,0.4668519253672092,10076
40,156,-0.2,4,5,-2.57545964472168,-3.4377460377547133,-0.7994140771434796,-0.9999956463569547,-0.999993282838024,0.4631793730291226,10782
80,208,-0.2,4,3,-2.57703484060308,-3.61922925417941,-0.7904474246046215,-0.9999945746109546,-0.9999907103682699,0.4615582411931088,11667
60,104,-0.4,4,10,-2.578921280239804,-3.4436107320071403,-0.7723631429643085,-0.9999904331626263,-0.9999828394081695,0.4635706340378198,10788
60,208,-0.2,4,10,-2.583364936928823,-3.651567255166929,-0.7594829450801829,-0.9999872441895804,-0.9999741920391215,0.46113445378151263,11424
40,104,-0.2,4,3,-2.5864818339957716,-3.5710953574639497,-0.8170276471336186,-0.9999978680372,-0.999996601774581,0.4597566471383506,11095
60,52,-0.2,4,10,-2.59587557785034,-3.6094700579335934,-0.7573136375125202,-0.999983052991837,-0.9999724155114049,0.45612487873710206,11339
60,208,-0.6,4,10,-2.6121102518108,-3.5998509272940704,-0.7900433234109574,-0.9999943086575035,-0.9999905767268795,0.4639071739372978,8963
60,156,-0.4,4,3,-2.6155810685300196,-3.5388500144391064,-0.8110187861723328,-0.9999979143324327,-0.9999956818726647,0.4647900154869272,10977
60,52,-0.4,4,5,-2.6179940857614232,-3.540810496675614,-0.7934513875011607,-0.9999951673323845,-0.9999916534548441,0.4599319164596559,10869
60,156,-0.4,4,5,-2.6363669610118388,-3.71266013419243,-0.7861681212080995,-0.9999955486525831,-0.9999892082913766,0.45984383714445065,10758
40,104,-0.2,4,5,-2.64251991115252,-3.6778886402525823,-0.7983034684604442,-0.9999949462309621,-0.999993002149225,0.4566986739826246,10935
80,52,-0.4,4,3,-2.6525138575254847,-3.7213993431530583,-0.8038803332875546,-0.9999957371270258,-0.9999943156464632,0.46054254007398276,11354
40,156,-0.4,4,3,-2.659864710267724,-3.567055626628814,-0.8233150902638846,-0.9999987678188635,-0.9999973778256775,0.45859429366736254,10059
80,156,-0.4,4,5,-2.6708538079049364,-3.713400985366199,-0.7782637452788989,-0.9999924332874127,-0.9999858756659789,0.4608356249445578,11273
60,104,-0.2,4,5,-2.6872833911518863,-3.7619755326798856,-0.7755841902999105,-0.9999905307557613,-0.9999845600666863,0.45820999477624935,11486
80,156,-0.4,4,3,-2.697734460265567,-3.6393650921932794,-0.8165119631485249,-0.9999983579934155,-0.9999965301212402,0.46649076517150395,11370
60,52,-0.4,4,10,-2.7055530571102837,-3.7435673965110237,-0.7984402747429089,-0.9999968395574901,-0.9999930372636973,0.4558891884354374,10757
60,208,-0.4,4,10,-2.7102780379200113,-3.69429059895437,-0.7949460753936607,-0.9999959979349683,-0.9999920910064334,0.4623945098766577,10783
60,52,-0.4,4,3,-2.7126255276867153,-3.6610916432852902,-0.822405146184016,-0.999998308938179,-0.9999972760332021,0.4627582457412106,11036
60,208,-0.2,4,3,-2.712747931840704,-3.7221031100003676,-0.8157118848933141,-0.9999981509662432,-0.999996416364826,0.4662045060658579,11540
60,156,-0.4,4,10,-2.7205782984464015,-3.7366325550010604,-0.7942618842633242,-0.9999949216926458,-0.9999918932460032,0.45873626889493946,10651
60,156,-0.2,4,10,-2.7313365779070793,-3.643416881914452,-0.7827894287992301,-0.9999921169945449,-0.9999878781430768,0.4646509167842031,11344
60,104,-0.4,4,5,-2.7398809597633282,-3.6489963547742517,-0.8005346380477961,-0.9999958649335896,-0.9999935561176729,0.4653719311102968,10916
80,104,-0.2,4,5,-2.7581625483523196,-3.7642688864981486,-0.7710142845499134,-0.9999866216455057,-0.9999820710260484,0.46069438491213033,11665
80,104,-0.4,4,10,-2.7666272402154886,-3.759376822584087,-0.7619280028489446,-0.9999851524877476,-0.9999760749330168,0.46055456171735243,11180
80,52,-0.4,4,10,-2.783034034379294,-3.903562998146743,-0.7739963080741424,-0.9999894303948867,-0.9999837314808582,0.45769092864826105,11156
40,52,-0.6,4,3,-2.796823360736271,-3.452242408117875,-0.8317253424492796,-0.9999987448320664,-0.9999981734758829,0.46073874755381605,8176
80,208,-0.2,4,10,-2.8034752215363867,-4.005549669988372,-0.7458056493742178,-0.9999792345002706,-0.9999611097712551,0.4612718766245018,11542
60,208,-0.2,4,5,-2.8045750644399154,-3.9238990219531518,-0.7922192160514704,-0.9999956294555661,-0.9999912771561452,0.46157867224255095,11478
80,104,-0.4,4,5,-2.8054726320483723,-3.8256297249694744,-0.7921467023328451,-0.9999944406740793,-0.9999912545608801,0.46009930838801205,11278
60,156,-0.2,4,3,-2.8113383505110043,-3.8451052173760414,-0.8267347717091592,-0.9999989285783111,-0.9999977315440256,0.45893135051011585,11566
80,156,-0.4,4,10,-2.814138223027896,-3.905733638900714,-0.7848715651060697,-0.9999918701611928,-0.999988713613059,0.45778293466619063,11204
80,208,-0.6,4,5,-2.8145859359442666,-3.79228313840722,-0.8005974755658063,-0.9999952547135967,-0.9999935711532058,0.45975844920328834,9853
60,104,-0.2,4,10,-2.8311765409501177,-3.9594331665020057,-0.7855008056381622,-0.9999925867416626,-0.9999889560845966,0.45435448577680526,11425
80,208,-0.2,4,5,-2.8314008565705975,-3.9666294154319917,-0.7764410366264041,-0.9999914049661538,-0.9999849918238648,0.46163110805230556,11624
60,156,-0.2,4,5,-2.8430472070150756,-3.7228937943865423,-0.8056373164621482,-0.9999970623113716,-0.9999946825324072,0.4612433516435609,11469
60,52,-0.2,4,3,-2.8549569779294868,-3.8381918813906433,-0.8291144323973074,-0.999998712547498,-0.999997952607776,0.45836218836565096,11552
80,52,-0.2,4,3,-2.8624268246160223,-4.0172964847908075,-0.8231578726463538,-0.9999978420981407,-0.9999973604772022,0.4548017771701982,11704
