MA_h,Threshold,Hold_h,TopN,sharpe,sortino,maxdd,ann_ret,total_ret,win_rate,active_days
104,-0.8,4,10,1.7498784984850848,2.977221173095248,-0.07908370809290244,0.1957702790639131,2.7643345482360284,0.5307377049180327,1464
208,-0.8,26,3,1.749030051608721,2.6905363315819195,-0.11953391747212039,0.28074620127767824,5.262417066820828,0.5397877984084881,1508
156,-0.8,26,3,1.7485456772964572,2.672496706309735,-0.13780113635142321,0.2707431034044925,4.908736750440617,0.5467914438502673,1496
208,-0.8,13,3,1.7033635323419116,2.5905003373753135,-0.13121780269123817,0.2513840763023001,4.273073455512395,0.5438477226376615,1471
208,-0.8,8,5,1.6617737157259522,2.4324089610621895,-0.11483598677905404,0.20504913441852013,2.9863676450177286,0.5443298969072164,1455
208,-0.6,26,10,1.6592771475944148,2.4287581046695714,-0.16968079283454207,0.2482354921944574,4.17549716474535,0.5480078380143697,1531
104,-0.6,26,10,1.6489783749485845,2.404860534723133,-0.11691273187556817,0.2492112041669725,4.205566546973976,0.5406976744186046,1548
156,-0.6,26,10,1.6468659696055035,2.413573575479333,-0.1696807928345423,0.2459604044502095,4.105966803871969,0.5611510791366906,1529
208,-0.8,52,10,1.6338625394678052,2.279631519735415,-0.1512074924761242,0.2798153349853638,5.228749441347195,0.5536759921925829,1537
104,-0.8,52,10,1.6268946805214854,2.3801549800900044,-0.13901336187445168,0.26384768358474053,4.6751185886184645,0.5492227979274611,1544
156,-0.8,13,3,1.6235877903714542,2.4376650166206635,-0.14033075451221966,0.22908584882546745,3.6149980243786457,0.5402455661664393,1466
156,-0.8,52,10,1.6057639367635688,2.386450689320692,-0.13667027657058817,0.2568618382006502,4.446628370752799,0.5518836748182419,1513
208,-0.6,13,10,1.603164075969375,2.329001430252058,-0.14912711355644037,0.21255840253642488,3.174264132369313,0.5421607378129117,1518
52,-0.8,26,5,1.5842259620759644,2.405060623672554,-0.1286460259615836,0.21914103464118306,3.34522810069239,0.5321831453218314,1507
156,-0.6,13,10,1.5648206168204999,2.298755401386616,-0.11552117439157772,0.2032976785835363,2.9436107195387606,0.548472775564409,1506
208,-0.8,4,10,1.5590900583664193,2.4526595741422343,-0.09607236391349117,0.1810912555687434,2.434920994137907,0.5325484764542936,1444
52,-0.6,26,10,1.5533110904766596,2.3160566185572606,-0.11941009889560394,0.22181552677004057,3.416401088622889,0.5263157894736842,1539
104,-0.8,26,3,1.5495532825588307,2.301960863816531,-0.16467379555041228,0.23259589241666934,3.713612373492732,0.5353135313531353,1515
52,-0.8,4,10,1.5419815298853847,2.7127732405818636,-0.056876749324020204,0.1689740731396976,2.1820877276040576,0.5146159075458872,1471
52,-0.8,52,10,1.5178659917629447,2.1958250118508635,-0.14880727415933637,0.2351292344368321,3.785914189691992,0.5439276485788114,1548
208,-0.8,52,5,1.514253850834301,2.109505980397955,-0.1512074924761242,0.25929940196989665,4.525433935628587,0.5484710474951203,1537
52,-0.8,8,5,1.49819807380842,2.3906105223115315,-0.078559110198122,0.17177352712767857,2.2390223074289013,0.5291327913279132,1476
104,-0.6,13,10,1.4946452679680384,2.1635619398610224,-0.11378290288089588,0.1931603263058448,2.703843254721687,0.5381578947368421,1520
104,-0.8,8,3,1.492487461632804,2.327868418392775,-0.09997571778133818,0.1834964642449095,2.487122376037693,0.5145762711864407,1475
156,-0.8,8,3,1.4702607304571935,2.171845993522358,-0.12977068367838684,0.18290725721889656,2.4742714852048975,0.5448323066392882,1461
156,-0.6,52,10,1.469881821205487,2.1301119990950537,-0.13861610482844755,0.23407374480482268,3.7556746701698946,0.5544747081712063,1542
52,-0.6,13,10,1.4618128480981298,2.2219332957295332,-0.10141697491207258,0.18215104479910016,2.4578381764257675,0.525691699604743,1518
156,-0.8,52,5,1.4523570194547681,2.1285658470167,-0.14375746151191937,0.2327176940196818,3.7170668498459003,0.5472571050892266,1513
