ma_window,bubble_threshold,mom_lookback,hold_hours,top_n,total_return,annual_return,sharpe,max_drawdown,win_rate,n_trades
500,-0.8,6,6,5,-0.08258463812770789,-0.014631005902021155,-5.940018540342313,-0.09270184460983566,41.221374045801525,131
1000,-0.3,3,2,10,-0.6782849484408752,-0.17628117847515667,-5.941457145580253,-0.69721047206791,37.32876712328767,1168
500,-0.1,20,2,5,-0.8276916188517949,-0.25969524311096503,-5.94464345030321,-0.8381084009660072,39.93488876831253,1843
500,-0.3,52,2,5,-0.7596536507814475,-0.2163449135482991,-5.946389510361436,-0.7703922374236549,39.55071477195371,1469
500,-0.3,3,2,5,-0.8180083746456719,-0.2527414918561872,-5.956623082515695,-0.8298160103382202,37.91695030633084,1469
1000,-0.1,10,2,5,-0.8008157552921832,-0.24111744322870066,-5.978400466632455,-0.8115650852214252,37.7491961414791,1555
252,-0.7,26,2,10,-0.3723319632462777,-0.07655209482134506,-5.981126683226577,-0.4431843990475076,39.13738019169329,626
1000,-0.2,10,2,10,-0.7249631701459496,-0.198068245664902,-5.9822669687322,-0.7374994056077617,36.649597659107535,1367
500,-0.3,6,2,5,-0.8095341765940919,-0.24690330792279203,-5.990662515972085,-0.8192441140681022,38.121170864533696,1469
1000,-0.6,13,2,10,-0.48407527116929894,-0.1069966825567914,-5.999669548181822,-0.4977408815393417,36.41456582633053,714
